Geo Code,Topic,Category,Sub Category,Characteristic_level_1,Characteristic_level_2,Characteristic_level_3,Characteristic_level_4,Total
M4W,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,140
M4W,Age characteristics,Total population by age groups,20 to 24 years,,,,,940
M4W,Age characteristics,Total population by age groups,25 to 29 years,,,,,1195
M4W,Age characteristics,Total population by age groups,30 to 34 years,,,,,970
M4W,Age characteristics,Total population by age groups,35 to 39 years,,,,,860
M4W,Age characteristics,Total population by age groups,40 to 44 years,,,,,925
M4W,Age characteristics,Total population by age groups,45 to 49 years,,,,,1050
M4W,Age characteristics,Total population by age groups,50 to 54 years,,,,,1040
M4W,Age characteristics,Total population by age groups,55 to 59 years,,,,,1045
M4W,Age characteristics,Total population by age groups,60 to 64 years,,,,,980
M4W,Age characteristics,Total population by age groups,65 to 69 years,,,,,950
M4W,Age characteristics,Total population by age groups,70 to 74 years,,,,,615
M4W,Age characteristics,Total population by age groups,75 to 79 years,,,,,490
M4W,Age characteristics,Total population by age groups,80 to 84 years,,,,,430
M4W,Age characteristics,Total population by age groups,85 years and over,,,,,425
M4W,Age characteristics,Median age of the population,,,,,,45
M4W,Age characteristics,% of the population aged 15 and over,,,,,,89.8
M4X,Age characteristics,Total population by age groups,,,,,,20390
M4X,Age characteristics,Total population by age groups,0 to 4 years,,,,,1060
M4X,Age characteristics,Total population by age groups,5 to 9 years,,,,,875
M4X,Age characteristics,Total population by age groups,10 to 14 years,,,,,800
M4X,Age characteristics,Total population by age groups,15 to 19 years,,,,,795
M4X,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,145
M4X,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,135
M4X,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,155
M4X,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,165
M4X,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,200
M4X,Age characteristics,Total population by age groups,20 to 24 years,,,,,1675
M4X,Age characteristics,Total population by age groups,25 to 29 years,,,,,2175
M4X,Age characteristics,Total population by age groups,30 to 34 years,,,,,2025
M4X,Age characteristics,Total population by age groups,35 to 39 years,,,,,1645
M4X,Age characteristics,Total population by age groups,40 to 44 years,,,,,1670
M4X,Age characteristics,Total population by age groups,45 to 49 years,,,,,1795
M4X,Age characteristics,Total population by age groups,50 to 54 years,,,,,1520
M4X,Age characteristics,Total population by age groups,55 to 59 years,,,,,1160
M4X,Age characteristics,Total population by age groups,60 to 64 years,,,,,1060
M4X,Age characteristics,Total population by age groups,65 to 69 years,,,,,715
M4X,Age characteristics,Total population by age groups,70 to 74 years,,,,,505
M4X,Age characteristics,Total population by age groups,75 to 79 years,,,,,380
M4X,Age characteristics,Total population by age groups,80 to 84 years,,,,,275
M4X,Age characteristics,Total population by age groups,85 years and over,,,,,235
M4X,Age characteristics,Median age of the population,,,,,,37.3
M4X,Age characteristics,% of the population aged 15 and over,,,,,,86.6
M4Y,Age characteristics,Total population by age groups,,,,,,26210
M4Y,Age characteristics,Total population by age groups,0 to 4 years,,,,,640
M4Y,Age characteristics,Total population by age groups,5 to 9 years,,,,,295
M4Y,Age characteristics,Total population by age groups,10 to 14 years,,,,,205
M4Y,Age characteristics,Total population by age groups,15 to 19 years,,,,,605
M4Y,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,50
M4Y,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,60
M4Y,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,60
M4Y,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,135
M4Y,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,300
M4Y,Age characteristics,Total population by age groups,20 to 24 years,,,,,3100
M4Y,Age characteristics,Total population by age groups,25 to 29 years,,,,,4580
M4Y,Age characteristics,Total population by age groups,30 to 34 years,,,,,3585
M4Y,Age characteristics,Total population by age groups,35 to 39 years,,,,,2390
M4Y,Age characteristics,Total population by age groups,40 to 44 years,,,,,2050
M4Y,Age characteristics,Total population by age groups,45 to 49 years,,,,,2080
M4Y,Age characteristics,Total population by age groups,50 to 54 years,,,,,1660
M4Y,Age characteristics,Total population by age groups,55 to 59 years,,,,,1410
M4Y,Age characteristics,Total population by age groups,60 to 64 years,,,,,1120
M4Y,Age characteristics,Total population by age groups,65 to 69 years,,,,,790
M4Y,Age characteristics,Total population by age groups,70 to 74 years,,,,,610
M4Y,Age characteristics,Total population by age groups,75 to 79 years,,,,,430
M4Y,Age characteristics,Total population by age groups,80 to 84 years,,,,,350
M4Y,Age characteristics,Total population by age groups,85 years and over,,,,,310
M4Y,Age characteristics,Median age of the population,,,,,,35.2
M4Y,Age characteristics,% of the population aged 15 and over,,,,,,95.6
M5A,Age characteristics,Total population by age groups,,,,,,34650
M5A,Age characteristics,Total population by age groups,0 to 4 years,,,,,1545
M5A,Age characteristics,Total population by age groups,5 to 9 years,,,,,1270
M5A,Age characteristics,Total population by age groups,10 to 14 years,,,,,1350
M5A,Age characteristics,Total population by age groups,15 to 19 years,,,,,1530
M5A,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,305
M5A,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,270
M5A,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,285
M5A,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,320
M5A,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,345
M5A,Age characteristics,Total population by age groups,20 to 24 years,,,,,2540
M5A,Age characteristics,Total population by age groups,25 to 29 years,,,,,3670
M5A,Age characteristics,Total population by age groups,30 to 34 years,,,,,3655
M5A,Age characteristics,Total population by age groups,35 to 39 years,,,,,3185
M5A,Age characteristics,Total population by age groups,40 to 44 years,,,,,3020
M5A,Age characteristics,Total population by age groups,45 to 49 years,,,,,2975
M5A,Age characteristics,Total population by age groups,50 to 54 years,,,,,2705
M5A,Age characteristics,Total population by age groups,55 to 59 years,,,,,2230
M5A,Age characteristics,Total population by age groups,60 to 64 years,,,,,1825
M5A,Age characteristics,Total population by age groups,65 to 69 years,,,,,1240
M5A,Age characteristics,Total population by age groups,70 to 74 years,,,,,780
M5A,Age characteristics,Total population by age groups,75 to 79 years,,,,,515
M5A,Age characteristics,Total population by age groups,80 to 84 years,,,,,375
M5A,Age characteristics,Total population by age groups,85 years and over,,,,,250
M5A,Age characteristics,Median age of the population,,,,,,37.7
M5A,Age characteristics,% of the population aged 15 and over,,,,,,88
M5B,Age characteristics,Total population by age groups,,,,,,11355
M5B,Age characteristics,Total population by age groups,0 to 4 years,,,,,290
M5B,Age characteristics,Total population by age groups,5 to 9 years,,,,,170
M5B,Age characteristics,Total population by age groups,10 to 14 years,,,,,160
M5B,Age characteristics,Total population by age groups,15 to 19 years,,,,,460
M5B,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,35
M5B,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,40
M5B,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,45
M5B,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,120
M5B,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,210
M5B,Age characteristics,Total population by age groups,20 to 24 years,,,,,1675
M5B,Age characteristics,Total population by age groups,25 to 29 years,,,,,1810
M5B,Age characteristics,Total population by age groups,30 to 34 years,,,,,1365
M5B,Age characteristics,Total population by age groups,35 to 39 years,,,,,965
M5B,Age characteristics,Total population by age groups,40 to 44 years,,,,,815
M5B,Age characteristics,Total population by age groups,45 to 49 years,,,,,820
M5B,Age characteristics,Total population by age groups,50 to 54 years,,,,,720
M5B,Age characteristics,Total population by age groups,55 to 59 years,,,,,550
M5B,Age characteristics,Total population by age groups,60 to 64 years,,,,,475
M5B,Age characteristics,Total population by age groups,65 to 69 years,,,,,340
M5B,Age characteristics,Total population by age groups,70 to 74 years,,,,,280
M5B,Age characteristics,Total population by age groups,75 to 79 years,,,,,210
M5B,Age characteristics,Total population by age groups,80 to 84 years,,,,,150
M5B,Age characteristics,Total population by age groups,85 years and over,,,,,85
M5B,Age characteristics,Median age of the population,,,,,,33.8
M5B,Age characteristics,% of the population aged 15 and over,,,,,,94.6
M5C,Age characteristics,Total population by age groups,,,,,,2975
M5C,Age characteristics,Total population by age groups,0 to 4 years,,,,,100
M5C,Age characteristics,Total population by age groups,5 to 9 years,,,,,35
M5C,Age characteristics,Total population by age groups,10 to 14 years,,,,,50
M5C,Age characteristics,Total population by age groups,15 to 19 years,,,,,65
M5C,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,15
M5C,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,10
M5C,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,10
M5C,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,15
M5C,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,20
M5C,Age characteristics,Total population by age groups,20 to 24 years,,,,,215
M5C,Age characteristics,Total population by age groups,25 to 29 years,,,,,495
M5C,Age characteristics,Total population by age groups,30 to 34 years,,,,,515
M5C,Age characteristics,Total population by age groups,35 to 39 years,,,,,325
M5C,Age characteristics,Total population by age groups,40 to 44 years,,,,,300
M5C,Age characteristics,Total population by age groups,45 to 49 years,,,,,220
M5C,Age characteristics,Total population by age groups,50 to 54 years,,,,,205
M5C,Age characteristics,Total population by age groups,55 to 59 years,,,,,155
M5C,Age characteristics,Total population by age groups,60 to 64 years,,,,,125
M5C,Age characteristics,Total population by age groups,65 to 69 years,,,,,70
M5C,Age characteristics,Total population by age groups,70 to 74 years,,,,,40
M5C,Age characteristics,Total population by age groups,75 to 79 years,,,,,35
M5C,Age characteristics,Total population by age groups,80 to 84 years,,,,,10
M5C,Age characteristics,Total population by age groups,85 years and over,,,,,15
M5C,Age characteristics,Median age of the population,,,,,,35.2
M5C,Age characteristics,% of the population aged 15 and over,,,,,,93.8
M5E,Age characteristics,Total population by age groups,,,,,,6435
M5E,Age characteristics,Total population by age groups,0 to 4 years,,,,,215
M5E,Age characteristics,Total population by age groups,5 to 9 years,,,,,80
M5E,Age characteristics,Total population by age groups,10 to 14 years,,,,,85
M5E,Age characteristics,Total population by age groups,15 to 19 years,,,,,120
M5E,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,20
M5E,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,20
M5E,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,20
M5E,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,25
M5E,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,35
M5E,Age characteristics,Total population by age groups,20 to 24 years,,,,,470
M5E,Age characteristics,Total population by age groups,25 to 29 years,,,,,1290
M5E,Age characteristics,Total population by age groups,30 to 34 years,,,,,990
M5E,Age characteristics,Total population by age groups,35 to 39 years,,,,,595
M5E,Age characteristics,Total population by age groups,40 to 44 years,,,,,415
M5E,Age characteristics,Total population by age groups,45 to 49 years,,,,,360
M5E,Age characteristics,Total population by age groups,50 to 54 years,,,,,350
M5E,Age characteristics,Total population by age groups,55 to 59 years,,,,,325
M5E,Age characteristics,Total population by age groups,60 to 64 years,,,,,275
M5E,Age characteristics,Total population by age groups,65 to 69 years,,,,,260
M5E,Age characteristics,Total population by age groups,70 to 74 years,,,,,215
M5E,Age characteristics,Total population by age groups,75 to 79 years,,,,,180
M5E,Age characteristics,Total population by age groups,80 to 84 years,,,,,115
M5E,Age characteristics,Total population by age groups,85 years and over,,,,,90
M5E,Age characteristics,Median age of the population,,,,,,34.8
M5E,Age characteristics,% of the population aged 15 and over,,,,,,94.1
M5G,Age characteristics,Total population by age groups,,,,,,7005
M5G,Age characteristics,Total population by age groups,0 to 4 years,,,,,300
M5G,Age characteristics,Total population by age groups,5 to 9 years,,,,,115
M5G,Age characteristics,Total population by age groups,10 to 14 years,,,,,90
M5G,Age characteristics,Total population by age groups,15 to 19 years,,,,,265
M5G,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,15
M5G,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,15
M5G,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,25
M5G,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,75
M5G,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,140
M5G,Age characteristics,Total population by age groups,20 to 24 years,,,,,1275
M5G,Age characteristics,Total population by age groups,25 to 29 years,,,,,1505
M5G,Age characteristics,Total population by age groups,30 to 34 years,,,,,1075
M5G,Age characteristics,Total population by age groups,35 to 39 years,,,,,585
M5G,Age characteristics,Total population by age groups,40 to 44 years,,,,,360
M5G,Age characteristics,Total population by age groups,45 to 49 years,,,,,300
M5G,Age characteristics,Total population by age groups,50 to 54 years,,,,,295
M5G,Age characteristics,Total population by age groups,55 to 59 years,,,,,255
M5G,Age characteristics,Total population by age groups,60 to 64 years,,,,,215
M5G,Age characteristics,Total population by age groups,65 to 69 years,,,,,105
M5G,Age characteristics,Total population by age groups,70 to 74 years,,,,,115
M5G,Age characteristics,Total population by age groups,75 to 79 years,,,,,65
M5G,Age characteristics,Total population by age groups,80 to 84 years,,,,,50
M5G,Age characteristics,Total population by age groups,85 years and over,,,,,30
M5G,Age characteristics,Median age of the population,,,,,,29.8
M5G,Age characteristics,% of the population aged 15 and over,,,,,,92.7
M5H,Age characteristics,Total population by age groups,,,,,,1025
M5H,Age characteristics,Total population by age groups,0 to 4 years,,,,,20
M5H,Age characteristics,Total population by age groups,5 to 9 years,,,,,5
M5H,Age characteristics,Total population by age groups,10 to 14 years,,,,,5
M5H,Age characteristics,Total population by age groups,15 to 19 years,,,,,10
M5H,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,0
M5H,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,0
M5H,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,5
M5H,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,5
M5H,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,5
M5H,Age characteristics,Total population by age groups,20 to 24 years,,,,,155
M5H,Age characteristics,Total population by age groups,25 to 29 years,,,,,280
M5H,Age characteristics,Total population by age groups,30 to 34 years,,,,,200
M5H,Age characteristics,Total population by age groups,35 to 39 years,,,,,110
M5H,Age characteristics,Total population by age groups,40 to 44 years,,,,,70
M5H,Age characteristics,Total population by age groups,45 to 49 years,,,,,55
M5H,Age characteristics,Total population by age groups,50 to 54 years,,,,,30
M5H,Age characteristics,Total population by age groups,55 to 59 years,,,,,30
M5H,Age characteristics,Total population by age groups,60 to 64 years,,,,,20
M5H,Age characteristics,Total population by age groups,65 to 69 years,,,,,20
M5H,Age characteristics,Total population by age groups,70 to 74 years,,,,,10
M5H,Age characteristics,Total population by age groups,75 to 79 years,,,,,15
M5H,Age characteristics,Total population by age groups,80 to 84 years,,,,,5
M5H,Age characteristics,Total population by age groups,85 years and over,,,,,0
M5H,Age characteristics,Median age of the population,,,,,,30.8
M5H,Age characteristics,% of the population aged 15 and over,,,,,,97.7
M5J,Age characteristics,Total population by age groups,,,,,,10455
M5J,Age characteristics,Total population by age groups,0 to 4 years,,,,,330
M5J,Age characteristics,Total population by age groups,5 to 9 years,,,,,120
M5J,Age characteristics,Total population by age groups,10 to 14 years,,,,,130
M5J,Age characteristics,Total population by age groups,15 to 19 years,,,,,185
M5J,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,25
M5J,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,30
M5J,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,30
M5J,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,40
M5J,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,70
M5J,Age characteristics,Total population by age groups,20 to 24 years,,,,,830
M5J,Age characteristics,Total population by age groups,25 to 29 years,,,,,1900
M5J,Age characteristics,Total population by age groups,30 to 34 years,,,,,1605
M5J,Age characteristics,Total population by age groups,35 to 39 years,,,,,965
M5J,Age characteristics,Total population by age groups,40 to 44 years,,,,,695
M5J,Age characteristics,Total population by age groups,45 to 49 years,,,,,660
M5J,Age characteristics,Total population by age groups,50 to 54 years,,,,,665
M5J,Age characteristics,Total population by age groups,55 to 59 years,,,,,635
M5J,Age characteristics,Total population by age groups,60 to 64 years,,,,,585
M5J,Age characteristics,Total population by age groups,65 to 69 years,,,,,410
M5J,Age characteristics,Total population by age groups,70 to 74 years,,,,,260
M5J,Age characteristics,Total population by age groups,75 to 79 years,,,,,215
M5J,Age characteristics,Total population by age groups,80 to 84 years,,,,,145
M5J,Age characteristics,Total population by age groups,85 years and over,,,,,110
M5J,Age characteristics,Median age of the population,,,,,,35.5
M5J,Age characteristics,% of the population aged 15 and over,,,,,,94.5
M5M,Age characteristics,Total population by age groups,,,,,,25855
M5M,Age characteristics,Total population by age groups,0 to 4 years,,,,,1900
M5M,Age characteristics,Total population by age groups,5 to 9 years,,,,,1970
M5M,Age characteristics,Total population by age groups,10 to 14 years,,,,,1790
M5M,Age characteristics,Total population by age groups,15 to 19 years,,,,,1700
M5M,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,395
M5M,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,350
M5M,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,335
M5M,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,300
M5M,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,320
M5M,Age characteristics,Total population by age groups,20 to 24 years,,,,,1300
M5M,Age characteristics,Total population by age groups,25 to 29 years,,,,,955
M5M,Age characteristics,Total population by age groups,30 to 34 years,,,,,1305
M5M,Age characteristics,Total population by age groups,35 to 39 years,,,,,1920
M5M,Age characteristics,Total population by age groups,40 to 44 years,,,,,2235
M5M,Age characteristics,Total population by age groups,45 to 49 years,,,,,2230
M5M,Age characteristics,Total population by age groups,50 to 54 years,,,,,2085
M5M,Age characteristics,Total population by age groups,55 to 59 years,,,,,1670
M5M,Age characteristics,Total population by age groups,60 to 64 years,,,,,1460
M5M,Age characteristics,Total population by age groups,65 to 69 years,,,,,970
M5M,Age characteristics,Total population by age groups,70 to 74 years,,,,,730
M5M,Age characteristics,Total population by age groups,75 to 79 years,,,,,595
M5M,Age characteristics,Total population by age groups,80 to 84 years,,,,,525
M5M,Age characteristics,Total population by age groups,85 years and over,,,,,510
M5M,Age characteristics,Median age of the population,,,,,,40.2
M5M,Age characteristics,% of the population aged 15 and over,,,,,,78.1
M5N,Age characteristics,Total population by age groups,,,,,,16350
M5N,Age characteristics,Total population by age groups,0 to 4 years,,,,,985
M5N,Age characteristics,Total population by age groups,5 to 9 years,,,,,1055
M5N,Age characteristics,Total population by age groups,10 to 14 years,,,,,1060
M5N,Age characteristics,Total population by age groups,15 to 19 years,,,,,1240
M5N,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,220
M5N,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,260
M5N,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,245
M5N,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,260
M5N,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,255
M5N,Age characteristics,Total population by age groups,20 to 24 years,,,,,1010
M5N,Age characteristics,Total population by age groups,25 to 29 years,,,,,935
M5N,Age characteristics,Total population by age groups,30 to 34 years,,,,,1055
M5N,Age characteristics,Total population by age groups,35 to 39 years,,,,,1095
M5N,Age characteristics,Total population by age groups,40 to 44 years,,,,,1255
M5N,Age characteristics,Total population by age groups,45 to 49 years,,,,,1275
M5N,Age characteristics,Total population by age groups,50 to 54 years,,,,,1225
M5N,Age characteristics,Total population by age groups,55 to 59 years,,,,,1135
M5N,Age characteristics,Total population by age groups,60 to 64 years,,,,,960
M5N,Age characteristics,Total population by age groups,65 to 69 years,,,,,640
M5N,Age characteristics,Total population by age groups,70 to 74 years,,,,,435
M5N,Age characteristics,Total population by age groups,75 to 79 years,,,,,320
M5N,Age characteristics,Total population by age groups,80 to 84 years,,,,,295
M5N,Age characteristics,Total population by age groups,85 years and over,,,,,375
M5N,Age characteristics,Median age of the population,,,,,,38.8
M5N,Age characteristics,% of the population aged 15 and over,,,,,,81
M5P,Age characteristics,Total population by age groups,,,,,,18340
M5P,Age characteristics,Total population by age groups,0 to 4 years,,,,,765
M5P,Age characteristics,Total population by age groups,5 to 9 years,,,,,775
M5P,Age characteristics,Total population by age groups,10 to 14 years,,,,,760
M5P,Age characteristics,Total population by age groups,15 to 19 years,,,,,905
M5P,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,175
M5P,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,165
M5P,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,165
M5P,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,195
M5P,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,210
M5P,Age characteristics,Total population by age groups,20 to 24 years,,,,,1365
M5P,Age characteristics,Total population by age groups,25 to 29 years,,,,,1695
M5P,Age characteristics,Total population by age groups,30 to 34 years,,,,,1350
M5P,Age characteristics,Total population by age groups,35 to 39 years,,,,,1180
M5P,Age characteristics,Total population by age groups,40 to 44 years,,,,,1245
M5P,Age characteristics,Total population by age groups,45 to 49 years,,,,,1315
M5P,Age characteristics,Total population by age groups,50 to 54 years,,,,,1210
M5P,Age characteristics,Total population by age groups,55 to 59 years,,,,,1295
M5P,Age characteristics,Total population by age groups,60 to 64 years,,,,,1245
M5P,Age characteristics,Total population by age groups,65 to 69 years,,,,,910
M5P,Age characteristics,Total population by age groups,70 to 74 years,,,,,650
M5P,Age characteristics,Total population by age groups,75 to 79 years,,,,,590
M5P,Age characteristics,Total population by age groups,80 to 84 years,,,,,530
M5P,Age characteristics,Total population by age groups,85 years and over,,,,,575
M5P,Age characteristics,Median age of the population,,,,,,41.4
M5P,Age characteristics,% of the population aged 15 and over,,,,,,87.5
M5R,Age characteristics,Total population by age groups,,,,,,25055
M5R,Age characteristics,Total population by age groups,0 to 4 years,,,,,695
M5R,Age characteristics,Total population by age groups,5 to 9 years,,,,,540
M5R,Age characteristics,Total population by age groups,10 to 14 years,,,,,540
M5R,Age characteristics,Total population by age groups,15 to 19 years,,,,,775
M5R,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,100
M5R,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,140
M5R,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,135
M5R,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,160
M5R,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,245
M5R,Age characteristics,Total population by age groups,20 to 24 years,,,,,2630
M5R,Age characteristics,Total population by age groups,25 to 29 years,,,,,3540
M5R,Age characteristics,Total population by age groups,30 to 34 years,,,,,2455
M5R,Age characteristics,Total population by age groups,35 to 39 years,,,,,1635
M5R,Age characteristics,Total population by age groups,40 to 44 years,,,,,1590
M5R,Age characteristics,Total population by age groups,45 to 49 years,,,,,1570
M5R,Age characteristics,Total population by age groups,50 to 54 years,,,,,1540
M5R,Age characteristics,Total population by age groups,55 to 59 years,,,,,1545
M5R,Age characteristics,Total population by age groups,60 to 64 years,,,,,1665
M5R,Age characteristics,Total population by age groups,65 to 69 years,,,,,1290
M5R,Age characteristics,Total population by age groups,70 to 74 years,,,,,995
M5R,Age characteristics,Total population by age groups,75 to 79 years,,,,,720
M5R,Age characteristics,Total population by age groups,80 to 84 years,,,,,600
M5R,Age characteristics,Total population by age groups,85 years and over,,,,,720
M5R,Age characteristics,Median age of the population,,,,,,39.1
M5R,Age characteristics,% of the population aged 15 and over,,,,,,92.9
M5S,Age characteristics,Total population by age groups,,,,,,13690
M5S,Age characteristics,Total population by age groups,0 to 4 years,,,,,305
M5S,Age characteristics,Total population by age groups,5 to 9 years,,,,,215
M5S,Age characteristics,Total population by age groups,10 to 14 years,,,,,175
M5S,Age characteristics,Total population by age groups,15 to 19 years,,,,,525
M5S,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,30
M5S,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,25
M5S,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,50
M5S,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,120
M5S,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,290
M5S,Age characteristics,Total population by age groups,20 to 24 years,,,,,2470
M5S,Age characteristics,Total population by age groups,25 to 29 years,,,,,2270
M5S,Age characteristics,Total population by age groups,30 to 34 years,,,,,1405
M5S,Age characteristics,Total population by age groups,35 to 39 years,,,,,865
M5S,Age characteristics,Total population by age groups,40 to 44 years,,,,,720
M5S,Age characteristics,Total population by age groups,45 to 49 years,,,,,735
M5S,Age characteristics,Total population by age groups,50 to 54 years,,,,,650
M5S,Age characteristics,Total population by age groups,55 to 59 years,,,,,650
M5S,Age characteristics,Total population by age groups,60 to 64 years,,,,,665
M5S,Age characteristics,Total population by age groups,65 to 69 years,,,,,525
M5S,Age characteristics,Total population by age groups,70 to 74 years,,,,,435
M5S,Age characteristics,Total population by age groups,75 to 79 years,,,,,385
M5S,Age characteristics,Total population by age groups,80 to 84 years,,,,,325
M5S,Age characteristics,Total population by age groups,85 years and over,,,,,380
M5S,Age characteristics,Median age of the population,,,,,,32.9
M5S,Age characteristics,% of the population aged 15 and over,,,,,,94.9
M5T,Age characteristics,Total population by age groups,,,,,,18705
M5T,Age characteristics,Total population by age groups,0 to 4 years,,,,,580
M5T,Age characteristics,Total population by age groups,5 to 9 years,,,,,440
M5T,Age characteristics,Total population by age groups,10 to 14 years,,,,,525
M5T,Age characteristics,Total population by age groups,15 to 19 years,,,,,975
M5T,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,135
M5T,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,145
M5T,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,150
M5T,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,210
M5T,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,335
M5T,Age characteristics,Total population by age groups,20 to 24 years,,,,,2730
M5T,Age characteristics,Total population by age groups,25 to 29 years,,,,,2625
M5T,Age characteristics,Total population by age groups,30 to 34 years,,,,,1775
M5T,Age characteristics,Total population by age groups,35 to 39 years,,,,,1270
M5T,Age characteristics,Total population by age groups,40 to 44 years,,,,,1165
M5T,Age characteristics,Total population by age groups,45 to 49 years,,,,,1245
M5T,Age characteristics,Total population by age groups,50 to 54 years,,,,,1150
M5T,Age characteristics,Total population by age groups,55 to 59 years,,,,,865
M5T,Age characteristics,Total population by age groups,60 to 64 years,,,,,760
M5T,Age characteristics,Total population by age groups,65 to 69 years,,,,,535
M5T,Age characteristics,Total population by age groups,70 to 74 years,,,,,570
M5T,Age characteristics,Total population by age groups,75 to 79 years,,,,,610
M5T,Age characteristics,Total population by age groups,80 to 84 years,,,,,455
M5T,Age characteristics,Total population by age groups,85 years and over,,,,,435
M5T,Age characteristics,Median age of the population,,,,,,34
M5T,Age characteristics,% of the population aged 15 and over,,,,,,91.8
M5V,Age characteristics,Total population by age groups,,,,,,30670
M5V,Age characteristics,Total population by age groups,0 to 4 years,,,,,830
M5V,Age characteristics,Total population by age groups,5 to 9 years,,,,,300
M5V,Age characteristics,Total population by age groups,10 to 14 years,,,,,270
M5V,Age characteristics,Total population by age groups,15 to 19 years,,,,,475
M5V,Age characteristics,Total population by age groups,15 to 19 years,15 years,,,,55
M5V,Age characteristics,Total population by age groups,15 to 19 years,16 years,,,,60
M5V,Age characteristics,Total population by age groups,15 to 19 years,17 years,,,,55
M5V,Age characteristics,Total population by age groups,15 to 19 years,18 years,,,,120
M5V,Age characteristics,Total population by age groups,15 to 19 years,19 years,,,,190
M5V,Age characteristics,Total population by age groups,20 to 24 years,,,,,2915
